instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,cnt
356,2012-11-02,4,1,11,7,0,5,1,2,6.1,70.0,8.998,357
357,2012-05-02,2,1,5,7,0,3,1,2,17.38,88.0,12.998,358
358,2012-04-20,2,1,4,9,0,5,1,1,13.62,88.0,6.003,359
359,2012-03-25,2,1,3,12,0,0,0,2,10.8,94.0,15.001,360
360,2011-07-10,3,0,7,15,0,0,0,1,31.48,39.0,19.001,361
361,2012-04-24,2,1,4,16,0,2,1,1,15.5,23.0,12.998,362
362,2012-08-24,3,1,8,20,0,5,1,2,24.9,65.0,15.001,363
363,2012-05-22,2,1,5,19,0,2,1,1,23.02,69.0,15.001,364
364,2012-07-02,3,1,7,16,0,1,1,1,31.48,36.0,19.001,365
365,2012-04-04,2,1,4,7,0,3,1,2,12.68,62.0,0.0,366
366,2012-05-02,2,1,5,16,0,3,1,1,22.08,65.0,11.001,367
367,2012-03-18,1,1,3,11,0,0,0,2,12.68,82.0,11.001,368
368,2011-09-25,4,0,9,13,0,0,0,2,23.96,74.0,0.0,369
369,2012-03-26,2,1,3,7,0,1,1,1,12.68,72.0,12.998,370
370,2011-06-25,3,0,6,13,0,6,0,1,26.78,40.0,19.001,371
371,2012-11-05,4,1,11,19,0,1,1,1,7.04,49.0,11.001,372
372,2011-05-22,2,0,5,11,0,0,0,1,24.9,54.0,12.998,373
373,2011-08-21,3,0,8,12,0,0,0,1,30.54,59.0,19.001,374
374,2011-07-03,3,0,7,14,0,0,0,1,30.54,56.0,16.998,375
375,2011-08-16,3,0,8,19,0,2,1,1,26.78,48.0,12.998,376
376,2011-10-16,4,0,10,11,0,0,0,1,18.32,35.0,19.001,377
377,2011-05-07,2,0,5,14,0,6,0,3,20.2,35.0,11.001,378
378,2012-11-23,4,1,11,12,0,5,1,1,12.68,38.0,16.998,379
379,2011-09-11,3,0,9,17,0,0,0,1,25.84,51.0,8.998,380
380,2012-12-20,4,1,12,18,0,4,1,2,7.98,71.0,12.998,381
381,2011-07-21,3,0,7,18,0,4,1,1,34.3,50.0,19.001,382
382,2012-08-25,3,1,8,18,0,6,0,2,23.02,69.0,31.001,383
383,2011-10-10,4,0,10,15,1,1,0,2,25.84,42.0,7.002,384
384,2012-12-13,4,1,12,7,0,4,1,1,3.28,60.0,15.001,385
385,2012-11-15,4,1,11,19,0,4,1,2,7.98,61.0,8.998,386
386,2011-07-25,3,0,7,8,0,1,1,2,27.72,75.0,0.0,387
387,2011-04-24,2,0,4,12,0,0,0,1,23.96,65.0,16.998,388
388,2012-07-08,3,1,7,11,0,0,0,1,35.24,42.0,19.999,389
389,2012-09-10,3,1,9,20,0,1,1,1,20.2,40.0,12.998,390
390,2012-08-26,3,1,8,15,0,0,0,3,22.08,89.0,19.001,391
391,2011-08-09,3,0,8,8,0,2,1,1,26.78,66.0,0.0,392
392,2012-06-15,2,1,6,13,0,5,1,1,24.9,42.0,16.998,393
393,2012-06-11,2,1,6,20,0,1,1,2,26.78,48.0,15.001,394
394,2012-10-06,4,1,10,9,0,6,0,1,20.2,73.0,12.998,395
395,2012-08-30,3,1,8,9,0,4,1,1,24.9,58.0,0.0,396
396,2011-12-19,4,0,12,8,0,1,1,1,1.4,75.0,12.998,397
397,2011-07-26,3,0,7,19,0,2,1,1,30.54,43.0,19.999,398
398,2012-03-03,1,1,3,15,0,6,0,1,14.56,29.0,19.999,399
399,2011-06-23,3,0,6,19,0,4,1,1,25.84,70.0,23.999,400
400,2012-09-30,4,1,9,18,0,0,0,1,16.44,59.0,30.003,401
401,2012-07-31,3,1,7,16,0,2,1,1,27.72,58.0,15.001,402
402,2012-06-15,2,1,6,12,0,5,1,1,24.9,45.0,11.001,403
403,2011-04-28,2,0,4,19,0,4,1,1,21.14,43.0,19.999,404
404,2011-12-21,1,0,12,8,0,3,1,3,8.92,93.0,0.0,405
405,2012-03-10,1,1,3,15,0,6,0,1,7.98,25.0,0.0,406
406,2011-09-24,4,0,9,12,0,6,0,2,21.14,83.0,6.003,407
407,2012-06-06,2,1,6,20,0,3,1,1,17.38,73.0,19.001,408
408,2012-09-19,3,1,9,20,0,3,1,1,16.44,48.0,11.001,409
409,2011-06-25,3,0,6,16,0,6,0,1,27.72,43.0,19.999,410
410,2012-04-29,2,1,4,11,0,0,0,1,13.62,51.0,0.0,411
411,2012-09-05,3,1,9,20,0,3,1,1,25.84,84.0,11.001,412
412,2012-01-26,1,1,1,17,0,4,1,2,11.74,71.0,0.0,413
413,2012-07-04,3,1,7,17,1,3,0,1,35.24,35.0,19.999,414
414,2012-05-24,2,1,5,7,0,4,1,1,20.2,83.0,7.002,415
415,2011-07-09,3,0,7,13,0,6,0,1,30.54,41.0,15.001,416
416,2012-12-16,4,1,12,12,0,0,0,2,9.86,82.0,12.998,417
417,2011-05-29,2,0,5,13,0,0,0,1,25.84,70.0,19.001,418
418,2012-07-29,3,1,7,18,0,0,0,1,29.6,41.0,19.999,419
419,2012-07-01,3,1,7,13,0,0,0,1,35.24,33.0,16.998,420
420,2012-05-10,2,1,5,16,0,4,1,1,19.26,30.0,31.001,421
421,2011-07-01,3,0,7,18,0,5,1,1,29.6,24.0,16.998,422
422,2011-06-13,2,0,6,19,0,1,1,1,23.02,39.0,19.001,423
423,2011-07-26,3,0,7,8,0,2,1,1,26.78,55.0,12.998,424
424,2012-01-20,1,1,1,8,0,5,1,1,2.34,64.0,16.998,425
425,2012-09-28,4,1,9,9,0,5,1,2,21.14,83.0,7.002,426
426,2011-09-27,4,0,9,8,0,2,1,2,22.08,89.0,7.002,427
427,2012-11-18,4,1,11,14,0,0,0,1,10.8,62.0,19.999,428
428,2011-12-08,4,0,12,8,0,4,1,1,2.34,55.0,19.001,429
429,2012-02-06,1,1,2,17,0,1,1,1,10.8,43.0,16.998,430
430,2012-03-20,1,1,3,16,0,2,1,1,21.14,66.0,15.001,431
431,2012-09-24,4,1,9,20,0,1,1,1,16.44,52.0,7.002,432
432,2012-07-01,3,1,7,12,0,0,0,1,34.3,37.0,15.001,433
433,2011-05-24,2,0,5,8,0,2,1,3,21.14,83.0,15.001,434
434,2011-11-12,4,0,11,14,0,6,0,1,15.5,36.0,19.999,435
435,2012-08-31,3,1,8,14,0,5,1,1,34.3,25.0,15.001,436
436,2011-05-15,2,0,5,14,0,0,0,1,22.08,73.0,12.998,437
437,2012-01-30,1,1,1,17,0,1,1,1,8.92,21.0,12.998,438
438,2012-05-12,2,1,5,19,0,6,0,2,22.08,36.0,11.001,439
439,2012-05-16,2,1,5,7,0,3,1,1,18.32,83.0,0.0,440
440,2011-08-06,3,0,8,13,0,6,0,2,29.6,59.0,22.003,441
441,2011-05-11,2,0,5,8,0,3,1,1,14.56,77.0,16.998,442
442,2011-09-01,3,0,9,19,0,4,1,1,24.9,58.0,11.001,443
443,2012-07-01,3,1,7,14,0,0,0,1,35.24,33.0,16.998,444
444,2012-06-27,3,1,6,20,0,3,1,1,27.72,31.0,12.998,445
445,2011-10-28,4,0,10,17,0,5,1,2,8.92,50.0,8.998,446
446,2011-07-04,3,0,7,12,1,1,0,2,28.66,52.0,0.0,447
447,2012-05-21,2,1,5,19,0,1,1,1,23.02,69.0,6.003,448
448,2012-02-28,1,1,2,18,0,2,1,1,11.74,28.0,11.001,449
449,2012-10-18,4,1,10,16,0,4,1,1,20.2,56.0,19.001,450
450,2012-08-06,3,1,8,16,0,1,1,1,31.48,41.0,7.002,451
451,2011-09-24,4,0,9,15,0,6,0,2,23.02,74.0,8.998,452
452,2012-12-15,4,1,12,12,0,6,0,1,9.86,50.0,6.003,453
453,2011-08-05,3,0,8,8,0,5,1,1,24.9,65.0,15.001,454
454,2011-04-30,2,0,4,13,0,6,0,1,17.38,39.0,19.999,455
455,2011-07-28,3,0,7,8,0,4,1,1,26.78,66.0,11.001,456
456,2012-03-06,1,1,3,18,0,2,1,1,7.98,42.0,22.003,457
457,2012-05-08,2,1,5,19,0,2,1,2,22.08,69.0,19.001,458
458,2011-12-16,4,0,12,8,0,5,1,1,8.92,46.0,27.999,459
459,2011-11-01,4,0,11,18,0,2,1,1,11.74,58.0,7.002,460
460,2012-06-04,2,1,6,20,0,1,1,1,20.2,40.0,23.999,461
461,2011-10-16,4,0,10,14,0,0,0,1,20.2,40.0,19.999,462
462,2012-05-08,2,1,5,7,0,2,1,1,16.44,72.0,19.001,463
463,2012-04-26,2,1,4,19,0,4,1,2,17.38,77.0,15.001,464
464,2011-08-30,3,0,8,19,0,2,1,1,23.02,50.0,6.003,465
465,2011-06-09,2,0,6,18,0,4,1,1,33.36,39.0,19.001,466
466,2012-08-10,3,1,8,16,0,5,1,1,28.66,55.0,19.999,467
467,2012-02-15,1,1,2,18,0,3,1,1,10.8,40.0,15.001,468
468,2012-11-21,4,1,11,16,0,3,1,1,12.68,33.0,8.998,469
469,2011-05-06,2,0,5,18,0,5,1,3,17.38,52.0,23.999,470
470,2012-03-23,2,1,3,12,0,5,1,2,23.02,61.0,15.001,471
471,2011-10-15,4,0,10,14,0,6,0,1,20.2,33.0,31.001,472
472,2011-10-10,4,0,10,18,1,1,0,2,22.08,53.0,0.0,473
473,2012-08-23,3,1,8,20,0,4,1,1,24.9,61.0,7.002,474
474,2012-08-09,3,1,8,7,0,4,1,2,24.9,84.0,11.001,475
475,2012-04-08,2,1,4,16,0,0,0,1,22.08,19.0,22.003,476
476,2011-06-07,2,0,6,8,0,2,1,2,23.96,61.0,8.998,477
477,2012-06-07,2,1,6,20,0,4,1,1,23.02,36.0,19.999,478
478,2011-11-02,4,0,11,18,0,3,1,1,11.74,71.0,11.001,479
479,2012-08-28,3,1,8,16,0,2,1,1,30.54,33.0,22.003,480
480,2011-04-21,2,0,4,17,0,4,1,1,15.5,29.0,11.001,481
481,2012-08-26,3,1,8,11,0,0,0,1,26.78,66.0,23.999,482
482,2011-09-11,3,0,9,16,0,0,0,1,25.84,51.0,19.999,483
483,2011-08-25,3,0,8,8,0,4,1,2,24.9,74.0,19.999,484
484,2012-07-04,3,1,7,11,1,3,0,1,30.54,46.0,8.998,485
485,2011-10-31,4,0,10,17,0,1,1,1,11.74,54.0,8.998,486
486,2012-05-01,2,1,5,19,0,2,1,1,24.9,54.0,8.998,487
487,2011-07-13,3,0,7,17,0,3,1,1,24.9,79.0,0.0,488
488,2012-07-15,3,1,7,15,0,0,0,1,32.42,47.0,8.998,489
489,2012-04-06,2,1,4,14,0,5,1,1,14.56,29.0,26.003,490
490,2012-03-25,2,1,3,18,0,0,0,1,15.5,72.0,6.003,491
491,2012-08-03,3,1,8,16,0,5,1,2,32.42,41.0,15.001,492
492,2011-08-30,3,0,8,8,0,2,1,1,21.14,57.0,8.998,493
493,2012-10-14,4,1,10,11,0,0,0,1,18.32,52.0,19.999,494
494,2012-07-18,3,1,7,7,0,3,1,1,26.78,66.0,11.001,495
495,2011-07-05,3,0,7,18,0,2,1,1,29.6,55.0,11.001,496
496,2012-07-11,3,1,7,7,0,3,1,2,23.02,83.0,7.002,497
497,2012-12-07,4,1,12,18,0,5,1,2,9.86,71.0,7.002,498
498,2012-02-18,1,1,2,15,0,6,0,1,11.74,41.0,16.998,499
499,2012-09-02,3,1,9,18,0,0,0,1,26.78,74.0,0.0,500
500,2012-05-28,2,1,5,16,1,1,0,1,30.54,56.0,22.003,501
501,2012-09-28,4,1,9,16,0,5,1,2,23.02,50.0,15.001,502
502,2012-06-11,2,1,6,7,0,1,1,1,22.08,78.0,7.002,503
503,2012-09-01,3,1,9,13,0,6,0,2,30.54,52.0,6.003,504
504,2012-06-26,3,1,6,20,0,2,1,1,24.9,30.0,19.001,505
505,2011-11-01,4,0,11,17,0,2,1,1,12.68,54.0,11.001,506
506,2012-11-08,4,1,11,18,0,4,1,1,10.8,24.0,27.999,507
507,2012-05-21,2,1,5,17,0,1,1,2,23.02,69.0,16.998,508
508,2012-07-29,3,1,7,11,0,0,0,1,27.72,55.0,15.001,509
509,2012-05-06,2,1,5,17,0,0,0,2,21.14,65.0,8.998,511
510,2012-07-12,3,1,7,7,0,4,1,1,22.08,73.0,8.998,512
511,2012-08-12,3,1,8,16,0,0,0,1,27.72,40.0,7.002,513
512,2012-10-09,4,1,10,19,0,2,1,2,15.5,72.0,11.001,514
513,2012-08-24,3,1,8,16,0,5,1,2,27.72,48.0,8.998,515
514,2012-09-24,4,1,9,16,0,1,1,1,19.26,30.0,16.998,516
515,2012-08-25,3,1,8,13,0,6,0,2,25.84,51.0,23.999,517
516,2011-05-02,2,0,5,18,0,1,1,2,22.08,65.0,12.998,518
517,2012-05-27,2,1,5,11,0,0,0,1,25.84,66.0,15.001,519
518,2012-12-02,4,1,12,12,0,0,0,2,7.98,81.0,11.001,520
519,2012-06-10,2,1,6,17,0,0,0,1,30.54,41.0,19.001,521
520,2012-05-25,2,1,5,18,0,5,1,1,27.72,62.0,12.998,522
521,2011-08-04,3,0,8,18,0,4,1,1,24.9,74.0,19.999,523
522,2011-09-28,4,0,9,18,0,3,1,3,23.02,83.0,16.998,524
523,2012-03-01,1,1,3,18,0,4,1,1,17.38,34.0,23.999,525
524,2012-05-29,2,1,5,19,0,2,1,1,28.66,52.0,23.999,526
525,2012-07-03,3,1,7,16,0,2,1,2,34.3,24.0,12.998,527
526,2011-11-07,4,0,11,17,0,1,1,1,15.5,45.0,11.001,528
527,2012-02-07,1,1,2,8,0,2,1,1,6.1,49.0,0.0,529
528,2012-09-24,4,1,9,7,0,1,1,1,13.62,67.0,8.998,530
529,2012-06-09,2,1,6,12,0,6,0,1,29.6,29.0,16.998,531
530,2011-08-09,3,0,8,17,0,2,1,1,29.6,55.0,11.001,532
531,2012-07-19,3,1,7,19,0,4,1,1,31.48,44.0,16.998,533
532,2012-06-24,3,1,6,18,0,0,0,1,30.54,34.0,16.998,534
533,2012-03-21,2,1,3,8,0,3,1,3,14.56,94.0,7.002,535
534,2012-04-06,2,1,4,16,0,5,1,1,15.5,22.0,27.999,536
535,2012-11-29,4,1,11,18,0,4,1,1,7.04,49.0,11.001,537
536,2011-06-20,2,0,6,18,0,1,1,1,24.9,61.0,16.998,538
537,2011-10-11,4,0,10,18,0,2,1,2,20.2,78.0,15.001,539
538,2011-09-19,3,0,9,18,0,1,1,2,18.32,68.0,8.998,540
539,2012-03-18,1,1,3,17,0,0,0,1,18.32,64.0,6.003,541
540,2012-11-28,4,1,11,18,0,3,1,1,7.04,33.0,19.001,542
541,2012-04-25,2,1,4,19,0,3,1,1,20.2,20.0,12.998,543
542,2011-05-03,2,0,5,18,0,2,1,1,24.9,48.0,27.999,544
543,2011-07-18,3,0,7,17,0,1,1,1,31.48,49.0,22.003,545
544,2012-08-11,3,1,8,12,0,6,0,1,27.72,58.0,15.001,546
545,2012-05-27,2,1,5,14,0,0,0,1,27.72,58.0,16.998,547
546,2011-05-24,2,0,5,17,0,2,1,1,24.9,61.0,7.002,548
547,2012-11-17,4,1,11,15,0,6,0,1,11.74,35.0,19.999,549
548,2012-07-05,3,1,7,8,0,4,1,1,29.6,49.0,8.998,550
549,2012-03-31,2,1,3,14,0,6,0,2,15.5,63.0,16.998,551
550,2011-06-17,2,0,6,17,0,5,1,3,27.72,40.0,12.998,552
551,2012-08-22,3,1,8,7,0,3,1,1,21.14,78.0,0.0,553
552,2012-03-18,1,1,3,15,0,0,0,1,17.38,68.0,6.003,554
553,2012-11-17,4,1,11,14,0,6,0,1,11.74,38.0,12.998,555
554,2011-06-06,2,0,6,18,0,1,1,1,27.72,31.0,8.998,556
555,2012-09-12,3,1,9,7,0,3,1,1,16.44,72.0,0.0,557
556,2012-05-06,2,1,5,12,0,0,0,2,20.2,64.0,6.003,558
557,2012-01-31,1,1,1,17,0,2,1,1,17.38,26.0,27.999,559
558,2012-09-09,3,1,9,18,0,0,0,1,23.02,36.0,16.998,560
559,2012-11-29,4,1,11,17,0,4,1,1,7.98,39.0,12.998,561
560,2011-07-07,3,0,7,18,0,4,1,1,31.48,44.0,19.999,562
561,2011-07-06,3,0,7,18,0,3,1,1,27.72,62.0,12.998,563
562,2012-06-23,3,1,6,13,0,6,0,1,30.54,34.0,12.998,564
563,2012-05-06,2,1,5,13,0,0,0,2,20.2,64.0,0.0,565
564,2012-10-10,4,1,10,16,0,3,1,1,20.2,40.0,15.001,566
565,2011-08-24,3,0,8,17,0,3,1,1,27.72,52.0,23.999,567
566,2011-10-06,4,0,10,17,0,4,1,1,18.32,52.0,8.998,568
567,2011-07-07,3,0,7,17,0,4,1,1,32.42,36.0,16.998,569
568,2011-09-26,4,0,9,17,0,1,1,1,24.9,70.0,8.998,570
569,2012-06-16,2,1,6,18,0,6,0,2,25.84,37.0,15.001,571
570,2011-06-21,3,0,6,17,0,2,1,1,28.66,66.0,15.001,572
571,2012-04-01,2,1,4,15,0,0,0,1,15.5,55.0,16.998,573
572,2012-09-30,4,1,9,17,0,0,0,1,21.14,35.0,19.001,575
573,2012-02-22,1,1,2,8,0,3,1,1,6.1,75.0,6.003,576
574,2012-05-20,2,1,5,16,0,0,0,1,25.84,42.0,23.999,577
575,2012-04-07,2,1,4,14,0,6,0,1,15.5,22.0,19.999,578
576,2011-06-28,3,0,6,17,0,2,1,3,30.54,56.0,19.001,579
577,2012-11-16,4,1,11,17,0,5,1,1,8.92,46.0,12.998,580
578,2012-03-27,2,1,3,8,0,2,1,1,2.34,37.0,19.999,581
579,2012-11-30,4,1,11,17,0,5,1,1,8.92,50.0,12.998,582
580,2012-11-14,4,1,11,17,0,3,1,1,7.04,49.0,12.998,583
581,2012-07-04,3,1,7,21,1,3,0,1,31.48,53.0,8.998,584
582,2012-09-09,3,1,9,11,0,0,0,1,23.02,47.0,16.998,585
583,2011-06-13,2,0,6,18,0,1,1,1,24.9,37.0,23.999,586
584,2012-04-29,2,1,4,16,0,0,0,1,20.2,28.0,12.998,587
585,2012-09-21,3,1,9,19,0,5,1,1,22.08,65.0,16.998,588
586,2011-09-29,4,0,9,17,0,4,1,1,23.02,47.0,19.999,589
587,2012-05-16,2,1,5,19,0,3,1,1,24.9,54.0,19.001,590
588,2011-10-05,4,0,10,17,0,3,1,1,22.08,47.0,16.998,591
589,2012-12-17,4,1,12,8,0,1,1,2,9.86,87.0,7.002,592
590,2012-06-17,2,1,6,17,0,0,0,1,22.08,57.0,15.001,593
591,2012-09-29,4,1,9,18,0,6,0,1,18.32,46.0,12.998,594
592,2012-04-11,2,1,4,8,0,3,1,1,6.1,49.0,15.001,595
593,2012-09-11,3,1,9,19,0,2,1,1,21.14,41.0,12.998,596
594,2012-08-28,3,1,8,19,0,2,1,1,26.78,45.0,11.001,597
595,2012-08-18,3,1,8,14,0,6,0,1,27.72,37.0,19.001,598
596,2012-12-20,4,1,12,8,0,4,1,2,6.1,70.0,0.0,599
597,2012-03-01,1,1,3,17,0,4,1,1,18.32,35.0,19.999,600
598,2011-05-25,2,0,5,17,0,3,1,1,26.78,51.0,15.001,601
599,2012-06-23,3,1,6,12,0,6,0,1,29.6,43.0,12.998,602
600,2012-04-29,2,1,4,15,0,0,0,1,18.32,37.0,8.998,603
601,2011-05-17,2,0,5,17,0,2,1,1,21.14,65.0,27.999,604
602,2012-03-31,2,1,3,15,0,6,0,2,16.44,59.0,19.001,605
603,2012-11-10,4,1,11,12,0,6,0,1,14.56,48.0,0.0,606
604,2012-07-05,3,1,7,18,0,4,1,2,34.3,39.0,22.003,607
605,2011-08-31,3,0,8,17,0,3,1,1,25.84,45.0,8.998,608
606,2012-04-21,2,1,4,14,0,6,0,1,24.9,45.0,19.001,609
607,2012-04-12,2,1,4,18,0,4,1,1,15.5,27.0,26.003,610
608,2011-08-30,3,0,8,17,0,2,1,1,25.84,42.0,12.998,611
609,2012-09-30,4,1,9,14,0,0,0,1,21.14,41.0,16.998,612
610,2012-06-22,3,1,6,8,0,5,1,1,27.72,55.0,8.998,613
611,2012-04-26,2,1,4,17,0,4,1,1,17.38,77.0,11.001,614
612,2012-10-13,4,1,10,15,0,6,0,1,15.5,36.0,12.998,615
613,2012-07-22,3,1,7,14,0,0,0,1,25.84,66.0,7.002,616
614,2012-04-15,2,1,4,15,0,0,0,1,24.9,39.0,26.003,617
615,2012-04-02,2,1,4,18,0,1,1,1,15.5,27.0,16.998,618
616,2012-11-19,4,1,11,17,0,1,1,2,11.74,58.0,12.998,619
617,2011-10-17,4,0,10,17,0,1,1,1,18.32,64.0,8.998,620
618,2011-08-24,3,0,8,18,0,3,1,1,26.78,55.0,19.999,621
619,2012-07-20,3,1,7,18,0,5,1,2,23.02,78.0,22.003,622
620,2012-03-15,1,1,3,8,0,4,1,1,12.68,77.0,7.002,623
621,2012-06-29,3,1,6,8,0,5,1,2,26.78,55.0,7.002,624
622,2012-08-21,3,1,8,18,0,2,1,1,25.84,54.0,15.001,625
623,2012-08-26,3,1,8,12,0,0,0,3,25.84,74.0,23.999,626
624,2012-08-14,3,1,8,19,0,2,1,1,27.72,66.0,12.998,627
625,2012-07-22,3,1,7,16,0,0,0,1,26.78,66.0,7.002,628
626,2012-07-12,3,1,7,19,0,4,1,1,26.78,48.0,15.001,629
627,2012-05-10,2,1,5,8,0,4,1,1,13.62,67.0,23.999,630
628,2012-07-09,3,1,7,19,0,1,1,1,26.78,55.0,11.001,631
629,2012-04-24,2,1,4,18,0,2,1,1,15.5,18.0,0.0,632
630,2012-09-10,3,1,9,19,0,1,1,1,21.14,38.0,19.999,633
631,2012-10-05,4,1,10,16,0,5,1,1,25.84,37.0,0.0,634
632,2012-08-18,3,1,8,17,0,6,0,1,27.72,37.0,15.001,635
633,2012-12-14,4,1,12,8,0,5,1,1,1.4,69.0,6.003,636
634,2012-10-13,4,1,10,16,0,6,0,1,15.5,31.0,12.998,637
635,2011-06-15,2,0,6,17,0,3,1,1,26.78,28.0,7.002,638
636,2012-04-21,2,1,4,16,0,6,0,1,24.9,42.0,22.003,639
637,2012-10-21,4,1,10,14,0,0,0,1,18.32,35.0,12.998,640
638,2012-08-18,3,1,8,16,0,6,0,1,27.72,37.0,16.998,641
639,2012-10-12,4,1,10,18,0,5,1,1,12.68,38.0,19.999,642
