instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,cnt
356,2012-05-09,2,1,5,16,0,3,1,2,19.5,63.0,19.0,357
357,2011-05-23,2,0,5,19,0,1,1,1,23.5,78.0,15.0,358
358,2012-04-20,2,1,4,7,0,5,1,1,12.5,92.0,3.0,359
359,2012-11-05,4,1,11,16,0,1,1,1,8.5,45.0,17.0,360
360,2011-05-29,2,0,5,16,0,0,0,1,27.0,70.0,19.0,361
361,2011-06-19,2,0,6,15,0,0,0,2,27.5,51.0,4.0,362
362,2012-12-19,4,1,12,7,0,3,1,1,4.5,75.0,8.0,363
363,2012-05-22,2,1,5,19,0,2,1,1,22.5,71.0,17.0,364
364,2011-05-03,2,0,5,19,0,2,1,1,23.5,60.0,17.0,365
365,2012-06-15,2,1,6,9,0,5,1,1,21.5,60.0,11.0,366
366,2012-08-15,3,1,8,9,0,3,1,2,26.0,62.0,13.0,367
367,2012-03-14,1,1,3,7,0,3,1,1,14.5,76.0,3.0,368
368,2012-12-12,4,1,12,7,0,3,1,2,4.5,61.0,11.0,369
369,2011-06-15,2,0,6,7,0,3,1,1,18.5,57.0,9.0,370
370,2011-08-11,3,0,8,19,0,4,1,1,26.0,36.0,12.0,371
371,2012-03-21,2,1,3,7,0,3,1,3,14.5,94.0,10.0,372
372,2012-01-28,1,1,1,13,0,6,0,1,9.0,53.0,22.0,373
373,2011-09-30,4,0,9,19,0,5,1,1,17.5,52.0,19.0,374
374,2012-04-29,2,1,4,19,0,0,0,1,18.5,33.0,7.0,375
375,2011-04-23,2,0,4,18,0,6,0,1,19.0,80.0,16.0,376
376,2012-10-08,4,1,10,16,1,1,0,3,11.5,62.0,15.0,377
377,2011-05-07,2,0,5,14,0,6,0,3,20.0,36.0,14.0,378
378,2012-10-23,4,1,10,20,0,2,1,1,18.5,66.0,4.0,379
379,2012-04-29,2,1,4,10,0,0,0,1,12.5,59.0,2.0,380
380,2011-06-18,2,0,6,18,0,6,0,2,27.0,53.0,10.0,381
381,2012-11-02,4,1,11,9,0,5,1,1,9.0,49.0,13.0,382
382,2011-04-23,2,0,4,17,0,6,0,1,20.0,75.0,17.0,383
383,2012-05-03,2,1,5,7,0,4,1,3,13.0,91.0,10.0,384
384,2012-02-03,1,1,2,18,0,5,1,1,9.0,45.0,8.0,385
385,2012-06-23,3,1,6,20,0,6,0,1,28.0,32.0,11.0,386
386,2012-06-28,3,1,6,16,0,4,1,1,32.5,26.0,16.0,387
387,2012-05-07,2,1,5,16,0,1,1,2,20.0,55.0,25.0,388
388,2012-09-21,3,1,9,12,0,5,1,1,24.5,56.0,10.0,389
389,2011-05-08,2,0,5,13,0,0,0,1,20.0,49.0,5.0,390
390,2012-04-09,2,1,4,16,0,1,1,1,18.0,31.0,28.0,391
391,2012-10-07,4,1,10,12,0,0,0,2,12.0,72.0,3.0,392
392,2012-05-16,2,1,5,21,0,3,1,1,22.0,73.0,12.0,393
393,2011-05-16,2,0,5,8,0,1,1,1,19.5,71.0,17.0,394
394,2012-05-28,2,1,5,19,1,1,0,1,29.0,58.0,20.0,395
395,2011-09-13,3,0,9,19,0,2,1,1,23.5,72.0,12.0,396
396,2011-12-19,4,0,12,8,0,1,1,1,2.0,72.0,14.0,397
397,2011-07-02,3,0,7,16,0,6,0,1,32.5,26.0,15.0,398
398,2011-12-05,4,0,12,18,0,1,1,1,13.0,77.0,0.0,399
399,2011-06-23,3,0,6,19,0,4,1,1,25.5,72.0,19.0,400
400,2011-05-22,2,0,5,12,0,0,0,2,24.5,51.0,14.0,401
401,2011-09-11,3,0,9,11,0,0,0,1,25.0,65.0,0.0,402
402,2012-10-26,4,1,10,9,0,5,1,2,17.5,89.0,8.0,403
403,2012-06-30,3,1,6,15,0,6,0,1,34.0,29.0,14.0,404
404,2011-10-16,4,0,10,17,0,0,0,1,19.0,49.0,31.0,405
405,2012-04-19,2,1,4,7,0,4,1,2,12.0,78.0,4.0,406
406,2011-10-09,4,0,10,15,0,0,0,1,23.5,50.0,10.0,407
407,2011-07-04,3,0,7,14,1,1,0,1,30.0,44.0,3.0,408
408,2011-08-20,3,0,8,12,0,6,0,1,27.0,57.0,9.0,409
409,2011-09-09,3,0,9,18,0,5,1,1,24.0,84.0,12.0,410
410,2012-07-11,3,1,7,16,0,3,1,1,28.0,43.0,14.0,411
411,2011-07-19,3,0,7,8,0,2,1,2,28.5,67.0,10.0,412
412,2012-01-26,1,1,1,17,0,4,1,2,12.0,71.0,1.0,413
413,2012-07-10,3,1,7,19,0,2,1,3,23.0,80.0,16.0,414
414,2011-10-23,4,0,10,13,0,0,0,1,16.5,55.0,14.0,415
415,2012-03-08,1,1,3,19,0,4,1,2,20.5,40.0,28.0,416
416,2012-08-09,3,1,8,16,0,4,1,1,31.0,48.0,15.0,417
417,2011-05-29,2,0,5,13,0,0,0,1,26.5,70.0,19.0,418
418,2011-07-13,3,0,7,19,0,3,1,1,25.0,82.0,9.0,419
419,2011-06-18,2,0,6,12,0,6,0,1,27.0,61.0,2.0,420
420,2012-01-12,1,1,1,18,0,4,1,1,12.0,69.0,12.0,421
421,2011-10-31,4,0,10,18,0,1,1,1,10.5,67.0,6.0,422
422,2012-10-20,4,1,10,10,0,6,0,1,17.0,52.0,12.0,423
423,2011-07-26,3,0,7,8,0,2,1,1,27.0,47.0,14.0,424
424,2012-03-15,1,1,3,19,0,4,1,2,20.5,55.0,18.0,425
425,2012-12-15,4,1,12,14,0,6,0,1,11.5,48.0,5.0,426
426,2012-08-02,3,1,8,20,0,4,1,1,28.0,66.0,7.0,427
427,2011-07-12,3,0,7,17,0,2,1,1,33.0,46.0,20.0,428
428,2011-12-08,4,0,12,8,0,4,1,1,3.0,53.0,23.0,429
429,2012-06-15,2,1,6,7,0,5,1,1,19.5,74.0,11.0,430
430,2012-03-20,1,1,3,16,0,2,1,1,20.0,70.0,13.0,431
431,2011-06-09,2,0,6,8,0,4,1,2,29.5,59.0,2.0,432
432,2011-11-03,4,0,11,18,0,4,1,1,13.0,65.0,8.0,433
433,2012-11-09,4,1,11,16,0,5,1,1,13.0,39.0,9.0,434
434,2011-11-12,4,0,11,14,0,6,0,1,16.0,32.0,20.0,435
435,2012-08-14,3,1,8,20,0,2,1,1,27.0,68.0,16.0,436
436,2012-08-05,3,1,8,11,0,0,0,1,32.0,50.0,30.0,437
437,2011-10-16,4,0,10,13,0,0,0,1,20.0,38.0,20.0,438
438,2012-05-11,2,1,5,15,0,5,1,1,21.0,25.0,18.0,439
439,2012-05-04,2,1,5,16,0,5,1,1,26.5,50.0,23.0,440
440,2012-12-07,4,1,12,8,0,5,1,2,6.0,78.0,11.0,441
441,2012-12-03,4,1,12,16,0,1,1,1,18.0,60.0,8.0,442
442,2012-12-02,4,1,12,16,0,0,0,2,11.5,72.0,10.0,443
443,2011-05-21,2,0,5,18,0,6,0,2,24.5,45.0,12.0,444
444,2012-11-04,4,1,11,11,0,0,0,1,10.0,46.0,15.0,445
445,2011-10-28,4,0,10,17,0,5,1,2,9.0,52.0,10.0,446
446,2012-10-15,4,1,10,16,0,1,1,1,18.0,69.0,15.0,447
447,2012-05-21,2,1,5,19,0,1,1,1,22.5,69.0,8.0,448
448,2012-02-28,1,1,2,18,0,2,1,1,12.0,27.0,5.0,449
449,2012-05-29,2,1,5,7,0,2,1,1,24.0,76.0,14.0,450
450,2011-06-04,2,0,6,14,0,6,0,1,27.0,30.0,23.0,451
451,2011-11-14,4,0,11,8,0,1,1,2,14.0,67.0,17.0,452
452,2012-06-03,2,1,6,19,0,0,0,1,23.5,36.0,16.0,453
453,2011-06-17,2,0,6,8,0,5,1,2,22.5,70.0,6.0,454
454,2011-05-22,2,0,5,13,0,0,0,2,22.0,62.0,14.0,455
455,2011-07-28,3,0,7,8,0,4,1,1,27.5,62.0,12.0,456
456,2012-04-08,2,1,4,12,0,0,0,1,18.5,24.0,13.0,457
457,2012-08-14,3,1,8,16,0,2,1,1,29.0,54.0,14.0,458
458,2012-04-14,2,1,4,19,0,6,0,2,19.0,44.0,10.0,459
459,2011-09-24,4,0,9,13,0,6,0,1,22.5,76.0,4.0,460
460,2012-09-11,3,1,9,20,0,2,1,1,18.5,59.0,8.0,461
461,2011-05-21,2,0,5,13,0,6,0,1,25.5,43.0,1.0,462
462,2012-04-13,2,1,4,16,0,5,1,1,18.0,25.0,14.0,463
463,2011-04-30,2,0,4,16,0,6,0,1,19.0,40.0,11.0,464
464,2011-10-08,4,0,10,14,0,6,0,1,22.0,44.0,3.0,465
465,2012-06-09,2,1,6,10,0,6,0,1,26.5,43.0,2.0,466
466,2012-08-21,3,1,8,16,0,2,1,1,27.0,44.0,8.0,467
467,2011-08-24,3,0,8,8,0,3,1,1,21.5,70.0,13.0,468
468,2012-11-17,4,1,11,16,0,6,0,1,10.5,40.0,13.0,469
469,2012-10-05,4,1,10,15,0,5,1,1,26.0,36.0,8.0,470
470,2012-08-30,3,1,8,20,0,4,1,1,26.5,62.0,11.0,471
471,2011-08-23,3,0,8,17,0,2,1,1,26.0,33.0,14.0,472
472,2012-06-05,2,1,6,16,0,2,1,1,20.0,44.0,15.0,473
473,2012-08-23,3,1,8,20,0,4,1,1,25.0,62.0,8.0,474
474,2012-08-09,3,1,8,7,0,4,1,2,26.5,76.0,11.0,475
475,2012-11-17,4,1,11,12,0,6,0,1,11.5,39.0,14.0,476
476,2011-06-07,2,0,6,8,0,2,1,2,25.0,60.0,12.0,477
477,2011-05-26,2,0,5,18,0,4,1,1,29.5,45.0,23.0,478
478,2012-04-10,2,1,4,19,0,2,1,1,15.0,24.0,25.0,479
479,2011-11-04,4,0,11,17,0,5,1,1,11.5,35.0,28.0,480
480,2011-10-14,4,0,10,17,0,5,1,1,18.5,43.0,24.0,481
481,2012-08-25,3,1,8,14,0,6,0,3,22.5,70.0,19.0,482
482,2012-07-11,3,1,7,20,0,3,1,1,26.5,55.0,13.0,483
483,2012-02-09,1,1,2,8,0,4,1,1,1.5,62.0,16.0,484
484,2011-07-25,3,0,7,17,0,1,1,1,26.5,74.0,2.0,485
485,2011-07-14,3,0,7,8,0,4,1,1,23.0,49.0,22.0,486
486,2012-04-05,2,1,4,19,0,4,1,1,13.5,36.0,15.0,487
487,2012-07-13,3,1,7,19,0,5,1,1,26.5,49.0,10.0,488
488,2012-09-23,4,1,9,10,0,0,0,1,18.0,46.0,17.0,489
489,2012-06-10,2,1,6,18,0,0,0,1,30.5,32.0,17.0,490
490,2012-09-13,3,1,9,16,0,4,1,1,23.5,54.0,6.0,491
491,2012-08-15,3,1,8,7,0,3,1,2,24.5,65.0,13.0,492
492,2012-08-29,3,1,8,16,0,3,1,1,26.0,47.0,4.0,493
493,2011-10-20,4,0,10,17,0,4,1,2,14.0,49.0,22.0,494
494,2012-07-15,3,1,7,16,0,0,0,1,29.0,59.0,20.0,495
495,2011-07-05,3,0,7,18,0,2,1,1,29.5,57.0,10.0,496
496,2012-07-03,3,1,7,19,0,2,1,2,28.0,53.0,15.0,497
497,2012-09-03,3,1,9,17,1,1,0,1,27.0,68.0,10.0,498
498,2012-07-04,3,1,7,13,1,3,0,1,34.5,36.0,4.0,499
499,2012-09-02,3,1,9,18,0,0,0,1,26.0,80.0,7.0,500
500,2012-03-06,1,1,3,8,0,2,1,1,1.0,53.0,3.0,501
501,2012-07-04,3,1,7,22,1,3,0,1,29.5,49.0,11.0,502
502,2012-05-11,2,1,5,19,0,5,1,1,21.5,24.0,13.0,503
503,2012-05-02,2,1,5,19,0,3,1,1,16.5,78.0,18.0,504
504,2012-08-12,3,1,8,17,0,0,0,1,29.5,33.0,3.0,505
505,2011-06-08,2,0,6,17,0,3,1,1,35.0,34.0,15.0,506
506,2012-05-31,2,1,5,7,0,4,1,1,21.5,55.0,18.0,507
507,2012-05-21,2,1,5,17,0,1,1,2,22.5,71.0,12.0,508
508,2012-12-01,4,1,12,13,0,6,0,2,8.5,74.0,0.0,509
509,2011-09-30,4,0,9,18,0,5,1,1,18.0,50.0,22.0,511
510,2012-01-07,1,1,1,14,0,6,0,1,17.5,39.0,20.0,512
511,2011-05-19,2,0,5,18,0,4,1,1,20.0,55.0,9.0,513
512,2012-10-22,4,1,10,19,0,1,1,1,15.5,56.0,7.0,514
513,2012-05-18,2,1,5,7,0,5,1,1,16.0,70.0,7.0,515
514,2012-06-23,3,1,6,11,0,6,0,1,28.5,46.0,14.0,516
515,2012-11-07,4,1,11,17,0,3,1,2,7.0,53.0,25.0,517
516,2012-05-06,2,1,5,14,0,0,0,2,20.5,62.0,8.0,518
517,2011-08-23,3,0,8,18,0,2,1,1,24.5,42.0,14.0,519
518,2012-02-01,1,1,2,8,0,3,1,3,8.5,73.0,10.0,520
519,2012-03-18,1,1,3,14,0,0,0,2,16.5,72.0,6.0,521
520,2012-04-16,2,1,4,19,1,1,0,1,27.5,35.0,23.0,522
521,2012-06-08,2,1,6,16,0,5,1,1,27.5,29.0,18.0,523
522,2011-10-21,4,0,10,17,0,5,1,2,13.0,53.0,16.0,524
523,2012-02-22,1,1,2,18,0,3,1,2,14.0,43.0,21.0,525
524,2012-08-31,3,1,8,15,0,5,1,1,34.5,27.0,19.0,526
525,2012-07-03,3,1,7,16,0,2,1,2,33.5,27.0,7.0,527
526,2012-04-15,2,1,4,11,0,0,0,1,21.5,45.0,20.0,528
527,2012-02-27,1,1,2,17,0,1,1,1,17.0,25.0,29.0,529
528,2012-05-21,2,1,5,18,0,1,1,1,22.5,71.0,6.0,530
529,2012-10-16,4,1,10,19,0,2,1,1,14.0,52.0,1.0,531
530,2012-10-24,4,1,10,16,0,3,1,1,24.5,42.0,8.0,532
531,2011-05-05,2,0,5,17,0,4,1,1,18.5,26.0,23.0,533
532,2012-09-20,3,1,9,7,0,4,1,1,16.0,72.0,7.0,534
533,2012-03-21,2,1,3,8,0,3,1,3,15.0,91.0,9.0,535
534,2012-08-24,3,1,8,19,0,5,1,2,25.0,62.0,13.0,536
535,2012-05-17,2,1,5,19,0,4,1,1,21.0,36.0,13.0,537
536,2011-06-14,2,0,6,18,0,2,1,1,21.5,50.0,24.0,538
537,2011-09-13,3,0,9,18,0,2,1,1,24.5,65.0,11.0,539
538,2012-11-12,4,1,11,8,1,1,0,1,12.0,85.0,9.0,540
539,2011-07-27,3,0,7,18,0,3,1,1,30.0,28.0,5.0,541
540,2012-11-05,4,1,11,18,0,1,1,1,7.5,48.0,13.0,542
541,2012-09-03,3,1,9,12,1,1,0,2,28.0,63.0,18.0,543
542,2011-05-03,2,0,5,18,0,2,1,1,24.5,52.0,26.0,544
543,2012-09-19,3,1,9,7,0,3,1,1,17.0,62.0,16.0,545
544,2011-07-26,3,0,7,18,0,2,1,1,31.0,41.0,23.0,546
545,2012-07-17,3,1,7,19,0,2,1,1,33.0,34.0,14.0,547
546,2011-05-24,2,0,5,17,0,2,1,1,25.0,65.0,10.0,548
547,2012-05-20,2,1,5,17,0,0,0,1,25.5,48.0,22.0,549
548,2012-05-05,2,1,5,12,0,6,0,1,26.5,56.0,7.0,550
549,2012-11-12,4,1,11,18,1,1,0,1,17.0,73.0,13.0,551
550,2012-06-26,3,1,6,7,0,2,1,1,17.5,49.0,26.0,552
551,2011-11-02,4,0,11,17,0,3,1,1,12.0,67.0,12.0,553
552,2012-08-29,3,1,8,7,0,3,1,1,23.5,58.0,9.0,554
553,2012-11-17,4,1,11,14,0,6,0,1,12.0,36.0,17.0,555
554,2011-06-06,2,0,6,18,0,1,1,1,27.0,42.0,11.0,556
555,2012-05-01,2,1,5,8,0,2,1,2,16.5,92.0,16.0,557
556,2011-06-03,2,0,6,17,0,5,1,1,25.5,24.0,19.0,558
557,2012-02-28,1,1,2,8,0,2,1,1,4.5,47.0,22.0,559
558,2012-04-14,2,1,4,17,0,6,0,2,21.0,34.0,16.0,560
559,2012-04-01,2,1,4,14,0,0,0,2,15.0,55.0,16.0,561
560,2012-08-11,3,1,8,15,0,6,0,1,30.0,45.0,19.0,562
561,2012-11-28,4,1,11,17,0,3,1,1,7.5,32.0,14.0,563
562,2012-04-14,2,1,4,11,0,6,0,1,19.5,35.0,19.0,564
563,2012-10-19,4,1,10,16,0,5,1,3,21.5,68.0,25.0,565
564,2012-03-07,1,1,3,8,0,3,1,1,5.5,61.0,21.0,566
565,2011-08-24,3,0,8,17,0,3,1,1,27.0,54.0,22.0,567
566,2012-04-21,2,1,4,17,0,6,0,2,21.5,55.0,23.0,568
567,2011-06-23,3,0,6,17,0,4,1,2,26.0,70.0,26.0,569
568,2011-08-16,3,0,8,18,0,2,1,1,27.0,46.0,14.0,570
569,2011-09-12,3,0,9,18,0,1,1,1,24.5,55.0,12.0,571
570,2011-06-21,3,0,6,17,0,2,1,1,28.0,68.0,16.0,572
571,2012-06-16,2,1,6,14,0,6,0,1,26.5,36.0,17.0,573
572,2012-05-05,2,1,5,11,0,6,0,1,25.5,58.0,6.0,575
573,2012-02-22,1,1,2,8,0,3,1,1,6.5,72.0,6.0,576
574,2012-05-20,2,1,5,16,0,0,0,1,26.0,43.0,23.0,577
575,2012-06-03,2,1,6,17,0,0,0,1,25.0,34.0,17.0,578
576,2012-03-19,1,1,3,8,0,1,1,1,14.5,80.0,9.0,579
577,2012-08-22,3,1,8,19,0,3,1,2,22.5,75.0,6.0,580
578,2012-07-02,3,1,7,19,0,1,1,1,28.5,43.0,8.0,581
579,2012-03-21,2,1,3,19,0,3,1,1,19.5,70.0,3.0,582
580,2012-06-16,2,1,6,15,0,6,0,1,26.5,36.0,12.0,583
581,2012-05-25,2,1,5,16,0,5,1,1,28.5,56.0,14.0,584
582,2012-09-09,3,1,9,11,0,0,0,1,23.0,41.0,17.0,585
583,2012-05-19,2,1,5,11,0,6,0,1,22.0,37.0,3.0,586
584,2012-04-29,2,1,4,16,0,0,0,1,21.0,27.0,17.0,587
585,2012-11-06,4,1,11,8,0,2,1,1,3.0,65.0,11.0,588
586,2012-04-02,2,1,4,8,0,1,1,1,9.5,55.0,22.0,589
587,2012-05-16,2,1,5,19,0,3,1,1,24.0,60.0,19.0,590
588,2012-10-21,4,1,10,16,0,0,0,1,17.0,38.0,16.0,591
589,2012-12-17,4,1,12,8,0,1,1,2,10.5,87.0,3.0,592
590,2012-03-13,1,1,3,8,0,2,1,1,14.0,82.0,19.0,593
591,2012-09-29,4,1,9,18,0,6,0,1,17.5,50.0,12.0,594
592,2011-07-14,3,0,7,17,0,4,1,1,26.0,40.0,11.0,595
593,2012-06-11,2,1,6,19,0,1,1,2,27.0,48.0,18.0,596
594,2012-10-13,4,1,10,14,0,6,0,1,15.0,35.0,14.0,597
595,2012-08-18,3,1,8,14,0,6,0,1,28.0,36.0,18.0,598
596,2012-12-20,4,1,12,8,0,4,1,2,6.0,70.0,0.0,599
597,2012-03-01,1,1,3,17,0,4,1,1,18.0,34.0,22.0,600
598,2011-05-25,2,0,5,17,0,3,1,1,26.5,54.0,15.0,601
599,2012-06-07,2,1,6,19,0,4,1,1,24.0,35.0,20.0,602
600,2012-06-16,2,1,6,12,0,6,0,1,25.0,37.0,8.0,603
601,2011-10-11,4,0,10,17,0,2,1,2,20.5,78.0,16.0,604
602,2012-08-06,3,1,8,8,0,1,1,2,24.5,80.0,4.0,605
603,2012-03-30,2,1,3,17,0,5,1,2,11.5,58.0,14.0,606
604,2012-05-20,2,1,5,13,0,0,0,1,25.5,38.0,22.0,607
605,2012-11-13,4,1,11,17,0,2,1,1,8.0,50.0,21.0,608
606,2011-08-22,3,0,8,18,0,1,1,1,25.5,29.0,20.0,609
607,2012-04-12,2,1,4,18,0,4,1,1,14.5,29.0,24.0,610
608,2011-08-30,3,0,8,17,0,2,1,1,25.5,44.0,12.0,611
609,2012-10-27,4,1,10,16,0,6,0,2,18.5,64.0,19.0,612
610,2012-06-12,2,1,6,8,0,2,1,2,21.5,88.0,17.0,613
611,2012-07-26,3,1,7,19,0,4,1,1,33.5,47.0,20.0,614
612,2012-04-07,2,1,4,16,0,6,0,1,17.5,19.0,27.0,615
613,2012-04-15,2,1,4,16,0,0,0,1,25.5,40.0,23.0,616
614,2012-12-06,4,1,12,17,0,4,1,1,5.5,44.0,9.0,617
615,2012-05-04,2,1,5,8,0,5,1,1,19.0,83.0,1.0,618
616,2012-10-14,4,1,10,13,0,0,0,1,22.5,40.0,30.0,619
617,2012-05-11,2,1,5,8,0,5,1,1,14.0,42.0,18.0,620
618,2011-08-24,3,0,8,18,0,3,1,1,27.0,55.0,20.0,621
619,2012-07-27,3,1,7,18,0,5,1,1,30.5,48.0,12.0,622
620,2012-08-09,3,1,8,19,0,4,1,1,27.0,55.0,16.0,623
621,2012-07-22,3,1,7,15,0,0,0,1,26.5,66.0,6.0,624
622,2012-08-21,3,1,8,18,0,2,1,1,23.5,65.0,12.0,625
623,2012-10-21,4,1,10,13,0,0,0,1,18.5,36.0,14.0,626
624,2012-07-03,3,1,7,18,0,2,1,2,32.0,31.0,3.0,627
625,2011-09-01,3,0,9,17,0,4,1,1,26.0,54.0,16.0,628
626,2012-07-12,3,1,7,19,0,4,1,1,26.5,49.0,15.0,629
627,2012-05-10,2,1,5,8,0,4,1,1,14.5,63.0,28.0,630
628,2012-07-09,3,1,7,19,0,1,1,1,26.5,56.0,9.0,631
629,2012-09-04,3,1,9,8,0,2,1,1,25.5,82.0,13.0,632
630,2012-08-23,3,1,8,19,0,4,1,1,25.0,56.0,6.0,633
631,2012-05-17,2,1,5,8,0,4,1,1,17.0,52.0,30.0,634
632,2012-09-16,3,1,9,14,0,0,0,1,22.5,39.0,10.0,635
633,2012-12-14,4,1,12,8,0,5,1,1,2.5,71.0,7.0,636
634,2012-05-20,2,1,5,12,0,0,0,1,24.5,36.0,20.0,637
635,2012-11-05,4,1,11,17,0,1,1,1,8.0,46.0,15.0,638
636,2012-04-21,2,1,4,16,0,6,0,1,26.5,33.0,25.0,639
637,2012-10-21,4,1,10,14,0,0,0,1,18.5,35.0,18.0,640
638,2012-05-04,2,1,5,18,0,5,1,1,25.0,53.0,21.0,641
639,2012-10-12,4,1,10,18,0,5,1,1,12.0,39.0,18.0,642
