instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,cnt
356,2012-08-20,3,1,8,9,0,1,1,2,27.84,69.0,0.0,357
357,2011-09-16,3,0,9,16,0,5,1,2,24.12,48.0,11.001,358
358,2012-10-04,4,1,10,9,0,4,1,2,27.84,89.0,12.998,359
359,2012-09-26,4,1,9,21,0,3,1,1,28.46,65.0,12.998,360
360,2012-05-10,2,1,5,9,0,4,1,1,23.5,59.0,31.001,361
361,2012-04-24,2,1,4,16,0,2,1,1,23.5,23.0,12.998,362
362,2012-04-04,2,1,4,9,0,3,1,2,22.88,55.0,8.998,363
363,2012-05-28,2,1,5,10,1,1,0,1,29.7,61.0,0.0,364
364,2011-10-10,4,0,10,12,1,1,0,2,29.7,48.0,6.003,365
365,2012-06-15,2,1,6,9,0,5,1,1,27.22,65.0,11.001,366
366,2012-03-29,2,1,3,7,0,4,1,1,22.26,51.0,23.999,367
367,2012-08-31,3,1,8,13,0,5,1,1,35.28,27.0,22.003,368
368,2012-09-21,3,1,9,20,0,5,1,1,27.22,69.0,12.998,369
369,2011-06-15,2,0,6,7,0,3,1,1,24.74,60.0,8.998,370
370,2012-11-26,4,1,11,19,0,1,1,1,18.54,53.0,0.0,371
371,2012-11-18,4,1,11,16,0,0,0,2,20.4,62.0,22.003,372
372,2011-05-22,2,0,5,11,0,0,0,1,29.7,54.0,12.998,373
373,2012-10-02,4,1,10,16,0,2,1,3,27.22,88.0,8.998,374
374,2012-04-16,2,1,4,20,1,1,0,1,30.94,37.0,19.999,375
375,2012-06-15,2,1,6,14,0,5,1,1,30.32,39.0,12.998,376
376,2011-07-10,3,0,7,12,0,0,0,1,33.42,46.0,19.001,377
377,2011-06-19,2,0,6,16,0,0,0,2,31.56,48.0,0.0,378
378,2012-03-10,1,1,3,14,0,6,0,1,18.54,27.0,19.001,379
379,2011-06-11,2,0,6,14,0,6,0,1,33.42,49.0,7.002,380
380,2012-04-20,2,1,4,13,0,5,1,1,27.22,43.0,12.998,381
381,2011-07-21,3,0,7,18,0,4,1,1,35.9,50.0,19.001,382
382,2011-07-02,3,0,7,18,0,6,0,1,33.42,30.0,19.001,383
383,2012-04-11,2,1,4,19,0,3,1,1,20.4,40.0,23.999,384
384,2012-01-10,1,1,1,18,0,2,1,1,20.4,40.0,7.002,385
385,2011-11-12,4,0,11,15,0,6,0,1,24.12,29.0,19.001,386
386,2012-03-05,1,1,3,17,0,1,1,3,17.3,45.0,19.999,387
387,2012-12-05,4,1,12,9,0,3,1,2,21.64,51.0,15.001,388
388,2011-09-05,3,0,9,13,1,1,0,2,30.94,70.0,8.998,389
389,2012-04-24,2,1,4,7,0,2,1,1,17.92,66.0,19.001,390
390,2012-08-26,3,1,8,15,0,0,0,3,27.84,89.0,19.001,391
391,2012-05-27,2,1,5,20,0,0,0,1,30.94,55.0,11.001,392
392,2012-05-16,2,1,5,21,0,3,1,1,27.84,73.0,12.998,393
393,2011-06-11,2,0,6,16,0,6,0,2,32.8,46.0,12.998,394
394,2012-08-28,3,1,8,9,0,2,1,2,29.7,79.0,11.001,395
395,2012-08-04,3,1,8,10,0,6,0,1,33.42,57.0,12.998,396
396,2012-07-25,3,1,7,21,0,3,1,1,30.32,45.0,8.998,397
397,2011-08-19,3,0,8,8,0,5,1,2,28.46,83.0,0.0,398
398,2011-11-17,4,0,11,17,0,4,1,1,17.92,42.0,26.003,399
399,2012-10-12,4,1,10,9,0,5,1,1,23.5,39.0,19.999,400
400,2012-07-14,3,1,7,10,0,6,0,2,30.32,70.0,6.003,401
401,2011-11-03,4,0,11,8,0,4,1,2,18.54,81.0,6.003,402
402,2012-07-23,3,1,7,20,0,1,1,1,31.56,62.0,11.001,403
403,2011-09-10,3,0,9,12,0,6,0,1,30.32,62.0,15.001,404
404,2012-05-05,2,1,5,19,0,6,0,2,27.22,73.0,22.003,405
405,2011-07-16,3,0,7,19,0,6,0,1,30.94,48.0,12.998,406
406,2012-08-06,3,1,8,7,0,1,1,3,30.32,70.0,12.998,407
407,2012-03-16,1,1,3,18,0,5,1,3,22.88,82.0,6.003,408
408,2012-09-14,3,1,9,12,0,5,1,2,29.7,54.0,12.998,409
409,2011-06-25,3,0,6,16,0,6,0,1,31.56,43.0,19.999,410
410,2012-04-08,2,1,4,17,0,0,0,1,27.22,22.0,19.999,411
411,2012-08-23,3,1,8,9,0,4,1,2,29.7,70.0,0.0,412
412,2011-08-10,3,0,8,19,0,3,1,1,32.8,26.0,16.998,413
413,2012-07-10,3,1,7,19,0,2,1,3,29.7,74.0,15.001,414
414,2012-05-24,2,1,5,7,0,4,1,1,26.6,83.0,7.002,415
415,2012-08-27,3,1,8,20,0,1,1,1,30.94,70.0,12.998,416
416,2012-09-20,3,1,9,20,0,4,1,1,25.36,64.0,8.998,417
417,2011-05-21,2,0,5,11,0,6,0,1,27.84,53.0,8.998,418
418,2012-11-12,4,1,11,12,1,1,0,1,25.36,64.0,15.001,419
419,2011-09-22,3,0,9,19,0,4,1,2,27.84,89.0,6.003,420
420,2012-04-15,2,1,4,10,0,0,0,1,25.98,53.0,15.001,421
421,2012-09-08,3,1,9,10,0,6,0,1,30.94,70.0,26.003,422
422,2011-07-04,3,0,7,13,1,1,0,2,32.18,49.0,0.0,423
423,2012-11-23,4,1,11,13,0,5,1,1,22.26,38.0,19.001,424
424,2012-06-23,3,1,6,19,0,6,0,1,32.8,27.0,12.998,425
425,2012-09-28,4,1,9,9,0,5,1,2,27.22,83.0,7.002,426
426,2011-09-27,4,0,9,8,0,2,1,2,27.84,89.0,7.002,427
427,2012-05-05,2,1,5,14,0,6,0,3,29.7,61.0,19.999,428
428,2011-12-08,4,0,12,8,0,4,1,1,14.82,55.0,19.001,429
429,2012-09-05,3,1,9,16,0,3,1,1,31.56,70.0,16.998,430
430,2012-05-30,2,1,5,20,0,3,1,2,24.74,60.0,8.998,431
431,2012-09-24,4,1,9,20,0,1,1,1,24.12,52.0,7.002,432
432,2011-11-03,4,0,11,18,0,4,1,1,22.26,63.0,8.998,433
433,2012-05-05,2,1,5,18,0,6,0,2,28.46,69.0,23.999,434
434,2012-06-16,2,1,6,10,0,6,0,1,27.84,47.0,12.998,435
435,2012-06-21,3,1,6,20,0,4,1,1,34.66,44.0,12.998,436
436,2011-05-15,2,0,5,14,0,0,0,1,27.84,73.0,12.998,437
437,2012-01-30,1,1,1,17,0,1,1,1,19.16,21.0,12.998,438
438,2012-07-14,3,1,7,11,0,6,0,2,30.32,70.0,7.002,439
439,2011-06-04,2,0,6,16,0,6,0,2,30.32,30.0,8.998,440
440,2012-10-24,4,1,10,20,0,3,1,2,27.22,61.0,6.003,441
441,2012-09-01,3,1,9,18,0,6,0,2,33.42,52.0,0.0,442
442,2011-06-26,3,0,6,12,0,0,0,1,30.94,40.0,11.001,443
443,2012-02-06,1,1,2,8,0,1,1,1,12.96,86.0,8.998,444
444,2012-03-23,2,1,3,20,0,5,1,1,28.46,47.0,8.998,445
445,2012-07-26,3,1,7,20,0,4,1,1,34.66,50.0,16.998,446
446,2011-06-27,3,0,6,8,0,1,1,1,28.46,74.0,12.998,447
447,2012-02-10,1,1,2,8,0,5,1,1,14.2,59.0,11.001,448
448,2012-11-21,4,1,11,15,0,3,1,1,22.26,36.0,6.003,449
449,2011-05-06,2,0,5,8,0,5,1,1,21.02,77.0,16.998,450
450,2012-08-06,3,1,8,16,0,1,1,1,34.04,41.0,7.002,451
451,2012-06-24,3,1,6,10,0,0,0,1,31.56,40.0,0.0,452
452,2011-05-23,2,0,5,18,0,1,1,1,29.7,74.0,19.001,453
453,2011-06-17,2,0,6,8,0,5,1,2,26.6,83.0,0.0,454
454,2011-06-30,3,0,6,19,0,4,1,1,30.94,33.0,12.998,455
455,2011-09-30,4,0,9,8,0,5,1,1,24.74,77.0,8.998,456
456,2012-07-21,3,1,7,12,0,6,0,3,26.6,83.0,15.001,457
457,2012-05-08,2,1,5,19,0,2,1,2,27.84,69.0,19.001,458
458,2012-04-14,2,1,4,19,0,6,0,2,26.6,40.0,11.001,459
459,2012-12-04,4,1,12,19,0,2,1,1,22.88,67.0,15.001,460
460,2012-11-05,4,1,11,7,0,1,1,2,17.3,49.0,16.998,461
461,2012-05-26,2,1,5,17,0,6,0,2,32.18,52.0,16.998,462
462,2012-04-13,2,1,4,16,0,5,1,1,25.36,26.0,16.998,463
463,2012-06-29,3,1,6,18,0,5,1,1,37.76,31.0,0.0,464
464,2012-08-23,3,1,8,16,0,4,1,1,31.56,48.0,11.001,465
465,2012-05-25,2,1,5,15,0,5,1,1,31.56,62.0,12.998,466
466,2011-06-02,2,0,6,8,0,4,1,1,29.7,32.0,19.999,467
467,2012-02-15,1,1,2,18,0,3,1,1,20.4,40.0,15.001,468
468,2011-08-28,3,0,8,15,0,0,0,1,32.18,43.0,23.999,469
469,2012-10-05,4,1,10,15,0,5,1,1,30.32,39.0,16.998,470
470,2011-05-21,2,0,5,16,0,6,0,2,30.32,39.0,16.998,471
471,2011-07-11,3,0,7,18,0,1,1,1,34.66,53.0,26.003,472
472,2012-06-05,2,1,6,16,0,2,1,1,26.6,43.0,12.998,473
473,2012-08-23,3,1,8,20,0,4,1,1,29.7,61.0,7.002,474
474,2012-06-25,3,1,6,20,0,1,1,1,30.32,30.0,30.003,475
475,2012-01-06,1,1,1,17,0,5,1,1,22.26,36.0,15.001,476
476,2011-06-07,2,0,6,8,0,2,1,2,29.08,61.0,8.998,477
477,2011-11-30,4,0,11,8,0,3,1,1,16.68,81.0,12.998,478
478,2011-11-02,4,0,11,18,0,3,1,1,21.02,71.0,11.001,479
479,2011-09-10,3,0,9,15,0,6,0,1,30.94,55.0,15.001,480
480,2012-08-23,3,1,8,7,0,4,1,2,27.22,83.0,6.003,481
481,2012-04-24,2,1,4,19,0,2,1,1,23.5,18.0,16.998,482
482,2012-07-11,3,1,7,20,0,3,1,1,30.94,51.0,11.001,483
483,2012-04-06,2,1,4,18,0,5,1,1,23.5,22.0,31.001,484
484,2012-04-03,2,1,4,16,0,2,1,1,27.22,21.0,11.001,485
485,2011-06-14,2,0,6,8,0,2,1,1,25.98,49.0,26.003,486
486,2012-07-28,3,1,7,12,0,6,0,1,34.04,41.0,15.001,487
487,2012-09-10,3,1,9,16,0,1,1,1,28.46,34.0,22.003,488
488,2012-01-18,1,1,1,8,0,3,1,1,17.3,52.0,27.999,489
489,2012-09-16,3,1,9,10,0,0,0,1,27.22,50.0,7.002,490
490,2011-05-13,2,0,5,17,0,5,1,3,24.12,88.0,11.001,491
491,2011-07-01,3,0,7,8,0,5,1,1,29.7,42.0,11.001,492
492,2012-09-02,3,1,9,13,0,0,0,3,30.32,74.0,6.003,493
493,2012-06-23,3,1,6,10,0,6,0,1,30.94,55.0,12.998,494
494,2012-10-25,4,1,10,7,0,4,1,2,24.12,88.0,12.998,495
495,2012-09-09,3,1,9,19,0,0,0,1,28.46,36.0,16.998,496
496,2012-07-03,3,1,7,19,0,2,1,2,34.04,36.0,8.998,497
497,2012-03-11,1,1,3,17,0,0,0,1,24.12,27.0,19.999,498
498,2011-04-25,2,0,4,18,0,1,1,1,29.08,57.0,23.999,499
499,2012-10-05,4,1,10,19,0,5,1,1,27.22,73.0,11.001,500
500,2012-03-06,1,1,3,8,0,2,1,1,12.96,59.0,7.002,501
501,2012-07-04,3,1,7,22,1,3,0,1,33.42,56.0,15.001,502
502,2012-06-11,2,1,6,7,0,1,1,1,27.84,78.0,7.002,503
503,2011-08-23,3,0,8,8,0,2,1,2,27.22,50.0,0.0,504
504,2012-08-12,3,1,8,17,0,0,0,1,32.8,33.0,0.0,505
505,2011-11-01,4,0,11,17,0,2,1,1,21.64,54.0,11.001,506
506,2012-11-08,4,1,11,18,0,4,1,1,20.4,24.0,27.999,507
507,2012-02-08,1,1,2,8,0,3,1,2,15.44,70.0,15.001,508
508,2012-11-04,4,1,11,14,0,0,0,1,20.4,40.0,12.998,509
509,2012-06-03,2,1,6,11,0,0,0,1,27.84,41.0,16.998,511
510,2012-01-07,1,1,1,14,0,6,0,1,23.5,42.0,19.001,512
511,2012-02-14,1,1,2,8,0,2,1,2,15.44,70.0,0.0,513
512,2012-09-01,3,1,9,14,0,6,0,2,34.66,44.0,11.001,514
513,2012-05-18,2,1,5,7,0,5,1,1,22.26,82.0,7.002,515
514,2011-08-12,3,0,8,17,0,5,1,1,33.42,26.0,0.0,516
515,2012-08-25,3,1,8,13,0,6,0,2,30.32,51.0,23.999,517
516,2011-05-02,2,0,5,18,0,1,1,2,27.84,65.0,12.998,518
517,2011-08-23,3,0,8,18,0,2,1,1,30.32,34.0,12.998,519
518,2012-05-26,2,1,5,11,0,6,0,1,29.7,74.0,12.998,520
519,2011-04-26,2,0,4,17,0,2,1,1,29.08,61.0,23.999,521
520,2012-05-27,2,1,5,17,0,0,0,1,32.18,49.0,19.999,522
521,2012-02-14,1,1,2,17,0,2,1,1,21.02,38.0,23.999,523
522,2011-10-21,4,0,10,17,0,5,1,2,22.26,51.0,16.998,524
523,2012-12-18,4,1,12,18,0,2,1,1,19.78,46.0,22.003,525
524,2012-02-01,1,1,2,18,0,3,1,1,25.36,46.0,11.001,526
525,2011-05-12,2,0,5,18,0,4,1,1,27.22,69.0,15.001,527
526,2012-08-31,3,1,8,16,0,5,1,1,35.9,27.0,16.998,528
527,2011-06-22,3,0,6,17,0,3,1,2,32.8,55.0,26.003,529
528,2011-04-28,2,0,4,18,0,4,1,1,27.84,47.0,23.999,530
529,2012-07-29,3,1,7,17,0,0,0,1,33.42,41.0,11.001,531
530,2012-06-24,3,1,6,17,0,0,0,1,34.04,32.0,16.998,532
531,2011-07-25,3,0,7,18,0,1,1,1,30.94,74.0,6.003,533
532,2012-09-20,3,1,9,7,0,4,1,1,22.26,82.0,7.002,534
533,2012-03-21,2,1,3,8,0,3,1,3,22.88,94.0,7.002,535
534,2011-09-21,3,0,9,17,0,3,1,3,28.46,74.0,11.001,536
535,2012-05-17,2,1,5,19,0,4,1,1,27.84,31.0,12.998,537
536,2011-06-14,2,0,6,18,0,2,1,1,27.22,51.0,22.003,538
537,2011-09-13,3,0,9,18,0,2,1,1,29.7,61.0,11.001,539
538,2012-12-12,4,1,12,18,0,3,1,2,17.92,49.0,15.001,540
539,2012-05-05,2,1,5,15,0,6,0,3,28.46,74.0,12.998,541
540,2012-06-16,2,1,6,16,0,6,0,2,30.32,37.0,7.002,542
541,2012-08-12,3,1,8,13,0,0,0,1,32.18,40.0,0.0,543
542,2012-03-18,1,1,3,13,0,0,0,2,22.26,82.0,11.001,544
543,2012-09-02,3,1,9,12,0,0,0,3,30.94,70.0,0.0,545
544,2012-08-11,3,1,8,12,0,6,0,1,31.56,58.0,15.001,546
545,2012-07-17,3,1,7,19,0,2,1,1,35.28,35.0,16.998,547
546,2011-05-24,2,0,5,17,0,2,1,1,29.7,61.0,7.002,548
547,2012-05-20,2,1,5,17,0,0,0,1,30.32,45.0,22.003,549
548,2012-07-05,3,1,7,8,0,4,1,1,32.8,49.0,8.998,550
549,2011-09-22,3,0,9,18,0,4,1,2,27.84,83.0,7.002,551
550,2012-05-13,2,1,5,14,0,0,0,1,29.7,48.0,8.998,552
551,2012-08-22,3,1,8,7,0,3,1,1,27.22,78.0,0.0,553
552,2012-08-29,3,1,8,7,0,3,1,1,27.84,65.0,6.003,554
553,2011-08-04,3,0,8,17,0,4,1,1,31.56,62.0,22.003,555
554,2011-08-02,3,0,8,18,0,2,1,2,34.66,34.0,12.998,556
555,2012-09-12,3,1,9,7,0,3,1,1,24.12,72.0,0.0,557
556,2011-07-18,3,0,7,18,0,1,1,1,33.42,49.0,23.999,558
557,2012-09-16,3,1,9,11,0,0,0,1,27.84,47.0,11.001,559
558,2012-02-23,1,1,2,8,0,4,1,1,18.54,87.0,12.998,560
559,2012-11-29,4,1,11,17,0,4,1,1,18.54,39.0,12.998,561
560,2012-12-19,4,1,12,17,0,3,1,1,20.4,50.0,26.003,562
561,2012-09-01,3,1,9,15,0,6,0,2,34.66,44.0,19.001,563
562,2012-06-23,3,1,6,13,0,6,0,1,33.42,34.0,12.998,564
563,2011-06-20,2,0,6,17,0,1,1,1,29.7,54.0,0.0,565
564,2012-06-16,2,1,6,11,0,6,0,1,28.46,39.0,11.001,566
565,2012-11-14,4,1,11,18,0,3,1,1,17.92,53.0,11.001,567
566,2012-12-07,4,1,12,17,0,5,1,2,19.78,66.0,0.0,568
567,2012-06-05,2,1,6,7,0,2,1,1,22.88,77.0,19.999,569
568,2011-08-16,3,0,8,18,0,2,1,1,31.56,45.0,15.001,570
569,2012-09-13,3,1,9,7,0,4,1,1,24.74,77.0,0.0,571
570,2012-12-18,4,1,12,17,0,2,1,1,20.4,47.0,30.003,572
571,2012-04-01,2,1,4,15,0,0,0,1,23.5,55.0,16.998,573
572,2012-09-30,4,1,9,17,0,0,0,1,27.22,35.0,19.001,575
573,2012-05-12,2,1,5,17,0,6,0,2,28.46,36.0,12.998,576
574,2012-08-12,3,1,8,15,0,0,0,1,31.56,40.0,8.998,577
575,2012-09-08,3,1,9,11,0,6,0,1,31.56,62.0,30.003,578
576,2012-06-14,2,1,6,19,0,4,1,1,29.7,48.0,16.998,579
577,2012-11-19,4,1,11,18,0,1,1,2,20.4,58.0,16.998,580
578,2012-07-02,3,1,7,19,0,1,1,1,32.18,43.0,8.998,581
579,2012-07-23,3,1,7,19,0,1,1,1,32.8,52.0,16.998,582
580,2012-05-25,2,1,5,8,0,5,1,2,27.84,89.0,7.002,583
581,2011-09-29,4,0,9,18,0,4,1,1,27.84,41.0,15.001,584
582,2012-07-06,3,1,7,8,0,5,1,1,32.8,41.0,11.001,585
583,2012-04-19,2,1,4,19,0,4,1,1,25.98,46.0,8.998,586
584,2012-04-29,2,1,4,16,0,0,0,1,26.6,28.0,12.998,587
585,2011-06-29,3,0,6,18,0,3,1,1,32.8,29.0,19.999,588
586,2011-09-29,4,0,9,17,0,4,1,1,28.46,47.0,19.999,589
587,2011-09-12,3,0,9,17,0,1,1,1,30.32,51.0,11.001,590
588,2012-07-14,3,1,7,13,0,6,0,2,31.56,62.0,6.003,591
589,2012-04-27,2,1,4,8,0,5,1,1,20.4,50.0,0.0,592
590,2012-03-13,1,1,3,8,0,2,1,1,22.26,82.0,19.001,593
591,2012-09-29,4,1,9,18,0,6,0,1,25.36,46.0,12.998,594
592,2012-07-16,3,1,7,19,0,1,1,1,32.8,63.0,8.998,595
593,2011-07-06,3,0,7,17,0,3,1,1,32.18,59.0,15.001,596
594,2012-10-13,4,1,10,14,0,6,0,1,22.88,33.0,12.998,597
595,2011-05-09,2,0,5,17,0,1,1,1,27.22,38.0,16.998,598
596,2012-12-20,4,1,12,8,0,4,1,2,17.3,70.0,0.0,599
597,2011-08-16,3,0,8,17,0,2,1,1,31.56,45.0,22.003,600
598,2011-05-25,2,0,5,17,0,3,1,1,30.94,51.0,15.001,601
599,2012-05-13,2,1,5,13,0,0,0,1,29.08,54.0,16.998,602
600,2012-06-16,2,1,6,12,0,6,0,1,29.08,41.0,7.002,603
601,2012-04-03,2,1,4,8,0,2,1,1,18.54,57.0,0.0,604
602,2012-03-31,2,1,3,15,0,6,0,2,24.12,59.0,19.001,605
603,2012-03-30,2,1,3,17,0,5,1,2,20.4,62.0,15.001,606
604,2011-06-15,2,0,6,18,0,3,1,1,30.32,32.0,8.998,607
605,2011-08-31,3,0,8,17,0,3,1,1,30.32,45.0,8.998,608
606,2012-04-21,2,1,4,14,0,6,0,1,29.7,45.0,19.001,609
607,2012-08-30,3,1,8,19,0,4,1,1,31.56,48.0,8.998,610
608,2011-08-30,3,0,8,17,0,2,1,1,30.32,42.0,12.998,611
609,2012-06-26,3,1,6,19,0,2,1,1,30.32,28.0,15.001,612
610,2012-06-12,2,1,6,8,0,2,1,2,27.22,88.0,15.001,613
611,2012-07-26,3,1,7,19,0,4,1,1,35.9,45.0,22.003,614
612,2012-10-13,4,1,10,15,0,6,0,1,23.5,36.0,12.998,615
613,2012-07-22,3,1,7,14,0,0,0,1,30.32,66.0,7.002,616
614,2012-04-09,2,1,4,8,0,1,1,1,21.64,30.0,12.998,617
615,2012-04-02,2,1,4,18,0,1,1,1,23.5,27.0,16.998,618
616,2012-10-14,4,1,10,13,0,0,0,1,27.84,41.0,30.003,619
617,2012-10-06,4,1,10,15,0,6,0,1,26.6,46.0,27.999,620
618,2012-03-31,2,1,3,12,0,6,0,1,22.88,67.0,0.0,621
619,2012-07-20,3,1,7,18,0,5,1,2,28.46,78.0,22.003,622
620,2012-03-15,1,1,3,8,0,4,1,1,21.64,77.0,7.002,623
621,2012-06-29,3,1,6,8,0,5,1,2,30.94,55.0,7.002,624
622,2011-10-18,4,0,10,17,0,2,1,1,26.6,60.0,8.998,625
623,2012-09-22,3,1,9,11,0,6,0,1,29.7,58.0,19.001,626
624,2012-09-15,3,1,9,11,0,6,0,1,27.84,38.0,26.003,627
625,2011-09-01,3,0,9,17,0,4,1,1,30.32,54.0,16.998,628
626,2012-07-12,3,1,7,19,0,4,1,1,30.94,48.0,15.001,629
627,2012-05-10,2,1,5,8,0,4,1,1,22.26,67.0,23.999,630
628,2012-07-09,3,1,7,19,0,1,1,1,30.94,55.0,11.001,631
629,2012-04-24,2,1,4,18,0,2,1,1,23.5,18.0,0.0,632
630,2012-07-11,3,1,7,19,0,3,1,1,30.94,48.0,15.001,633
631,2012-05-17,2,1,5,8,0,4,1,1,24.12,55.0,30.003,634
632,2012-04-15,2,1,4,12,0,0,0,1,27.84,44.0,19.001,635
633,2012-12-14,4,1,12,8,0,5,1,1,14.2,69.0,6.003,636
634,2012-05-20,2,1,5,12,0,0,0,1,29.08,36.0,22.003,637
635,2012-11-05,4,1,11,17,0,1,1,1,18.54,46.0,15.001,638
636,2012-04-21,2,1,4,16,0,6,0,1,29.7,42.0,22.003,639
637,2012-06-21,3,1,6,18,0,4,1,1,34.66,41.0,12.998,640
638,2012-05-08,2,1,5,8,0,2,1,2,24.74,73.0,19.999,641
639,2012-05-19,2,1,5,16,0,6,0,1,30.94,30.0,7.002,642
